,id,x_abs,y_abs,x_rel,y_rel,width,height,label,filename,aspect_ratio,n_colors,contrast
872,55.0,525.0,3279.0,0.3125,0.448747776105,279.0,58.0,5,recipes-cupcakesmuffins,4.81034482759,22.0,0.119268322828
873,56.0,309.0,1875.0,0.183928571429,0.256603257151,214.0,254.0,2,recipes-cupcakesmuffins,0.842519685039,585.0,0.0968982265067
874,57.0,554.0,1880.0,0.329761904762,0.257287532503,210.0,251.0,2,recipes-cupcakesmuffins,0.836653386454,523.0,0.083285904003
875,58.0,799.0,1880.0,0.475595238095,0.257287532503,212.0,246.0,2,recipes-cupcakesmuffins,0.861788617886,386.0,0.095701027765
876,59.0,310.0,2142.0,0.184523809524,0.293143560969,214.0,67.0,4,recipes-cupcakesmuffins,3.19402985075,88.0,0.106569953968
877,60.0,555.0,2142.0,0.330357142857,0.293143560969,211.0,65.0,4,recipes-cupcakesmuffins,3.24615384615,74.0,0.103827925629
878,61.0,801.0,2147.0,0.476785714286,0.293827836321,212.0,59.0,4,recipes-cupcakesmuffins,3.59322033898,97.0,0.144387591941
879,62.0,299.0,6942.0,0.177976190476,0.950047899275,376.0,46.0,5,recipes-cupcakesmuffins,8.17391304348,40.0,0.0550416281221
880,63.0,1196.0,6944.0,0.711904761905,0.950321609416,187.0,39.0,5,recipes-cupcakesmuffins,4.79487179487,17.0,0.0526532291238
881,64.0,812.0,6466.0,0.483333333333,0.884904885726,261.0,76.0,3,recipes-cupcakesmuffins,3.43421052632,22.0,0.0476406533575
882,65.0,1074.0,6464.0,0.639285714286,0.884631175585,213.0,80.0,0,recipes-cupcakesmuffins,2.6625,16.0,0.0505281690141
884,67.0,376.0,6422.0,0.22380952381,0.878883262625,114.0,129.0,1,recipes-cupcakesmuffins,0.883720930233,84.0,0.0569835441316
885,68.0,494.0,6462.0,0.294047619048,0.884357465444,284.0,76.0,4,recipes-cupcakesmuffins,3.73684210526,121.0,0.0927075611564
887,0.0,1.0,2.0,0.000595238095238,8.09028760972e-05,1256.0,243.0,2,rivcoach.wordpress.com,5.16872427984,13311.0,0.0173717595869
888,1.0,19.0,247.0,0.0113095238095,0.00999150519801,201.0,33.0,4,rivcoach.wordpress.com,6.09090909091,37.0,0.140057289311
889,2.0,96.0,298.0,0.0571428571429,0.0120545285385,1162.0,31.0,5,rivcoach.wordpress.com,37.4838709677,230.0,0.110932208095
890,3.0,1212.0,242.0,0.721428571429,0.00978924800777,48.0,47.0,1,rivcoach.wordpress.com,1.02127659574,6.0,0.0496453900709
891,4.0,26.0,424.0,0.0154761904762,0.0171514097326,170.0,166.0,2,rivcoach.wordpress.com,1.02409638554,262.0,0.134124734231
892,5.0,27.0,389.0,0.0160714285714,0.0157356094009,73.0,23.0,4,rivcoach.wordpress.com,3.17391304348,10.0,0.131625967838
893,6.0,220.0,332.0,0.130952380952,0.0134298774321,347.0,199.0,2,rivcoach.wordpress.com,1.74371859296,748.0,0.189245941523
894,7.0,379.0,491.0,0.225595238095,0.0198616560819,50.0,40.0,1,rivcoach.wordpress.com,1.25,58.0,0.2255
895,8.0,445.0,492.0,0.264880952381,0.0199021075199,48.0,37.0,1,rivcoach.wordpress.com,1.2972972973,65.0,0.206644144144
896,9.0,506.0,490.0,0.30119047619,0.0198212046438,55.0,41.0,1,rivcoach.wordpress.com,1.34146341463,63.0,0.208425720621
897,10.0,225.0,537.0,0.133928571429,0.0217224222321,235.0,18.0,4,rivcoach.wordpress.com,13.0555555556,39.0,0.207092198582
898,11.0,224.0,565.0,0.133333333333,0.0228550624975,298.0,77.0,4,rivcoach.wordpress.com,3.87012987013,149.0,0.156933670356
903,16.0,920.0,1631.0,0.547619047619,0.0659762954573,89.0,30.0,0,rivcoach.wordpress.com,2.96666666667,8.0,0.148314606742
904,17.0,922.0,1590.0,0.54880952381,0.0643177864973,302.0,30.0,3,rivcoach.wordpress.com,10.0666666667,32.0,0.0719646799117
905,18.0,919.0,1462.0,0.547023809524,0.0591400024271,185.0,27.0,4,rivcoach.wordpress.com,6.85185185185,25.0,0.153953953954
906,19.0,921.0,1503.0,0.548214285714,0.0607985113871,298.0,39.0,4,rivcoach.wordpress.com,7.64102564103,99.0,0.167785234899
907,20.0,918.0,1556.0,0.546428571429,0.0629424376037,181.0,25.0,4,rivcoach.wordpress.com,7.24,30.0,0.131933701657
908,21.0,335.0,1376.0,0.199404761905,0.0556611787549,431.0,213.0,4,rivcoach.wordpress.com,2.0234741784,300.0,0.104920318508
909,22.0,335.0,1594.0,0.199404761905,0.0644795922495,17.0,19.0,1,rivcoach.wordpress.com,0.894736842105,5.0,0.207430340557
910,23.0,471.0,1595.0,0.280357142857,0.0645200436876,19.0,17.0,1,rivcoach.wordpress.com,1.11764705882,3.0,0.114551083591
911,24.0,489.0,1595.0,0.291071428571,0.0645200436876,121.0,16.0,4,rivcoach.wordpress.com,7.5625,23.0,0.226239669421
912,25.0,350.0,1594.0,0.208333333333,0.0644795922495,114.0,18.0,4,rivcoach.wordpress.com,6.33333333333,23.0,0.207602339181
913,26.0,331.0,1639.0,0.197023809524,0.0662999069617,483.0,323.0,2,rivcoach.wordpress.com,1.49535603715,2970.0,0.0739508618093
914,0.0,578.0,5.0,0.344047619048,0.000229305205228,528.0,39.0,5,salvationspath.wordpress.com,13.5384615385,802.0,0.0758547008547
915,1.0,692.0,617.0,0.411904761905,0.0282962623252,303.0,45.0,2,salvationspath.wordpress.com,6.73333333333,68.0,0.116978364503
916,2.0,752.0,766.0,0.447619047619,0.035129557441,472.0,323.0,2,salvationspath.wordpress.com,1.4613003096,876.0,0.0955226425985
917,3.0,457.0,747.0,0.272023809524,0.0342581976611,290.0,383.0,4,salvationspath.wordpress.com,0.757180156658,511.0,0.0974340505987
918,4.0,459.0,1128.0,0.273214285714,0.0517312542995,774.0,135.0,4,salvationspath.wordpress.com,5.73333333333,545.0,0.112833763997
920,6.0,486.0,2178.0,0.289285714286,0.0998853473974,708.0,45.0,4,salvationspath.wordpress.com,15.7333333333,129.0,0.126239799121
921,7.0,785.0,2330.0,0.467261904762,0.106856225636,437.0,293.0,2,salvationspath.wordpress.com,1.49146757679,1693.0,0.126154903507
922,8.0,457.0,2310.0,0.272023809524,0.105939004815,323.0,342.0,4,salvationspath.wordpress.com,0.944444444444,542.0,0.0995147828291
923,9.0,459.0,2658.0,0.273214285714,0.121898647099,771.0,106.0,4,salvationspath.wordpress.com,7.27358490566,509.0,0.112669162812
925,11.0,119.0,1.0,0.0708333333333,4.58610410456e-05,1439.0,501.0,2,salvationspath.wordpress.com,2.87225548902,33461.0,0.110971940761
926,0.0,1011.0,298.0,0.601785714286,0.0824343015214,35.0,37.0,1,schuhe-trends,0.945945945946,11.0,0.155984555985
927,1.0,1045.0,300.0,0.622023809524,0.0829875518672,37.0,33.0,1,schuhe-trends,1.12121212121,8.0,0.131859131859
928,2.0,1116.0,294.0,0.664285714286,0.0813278008299,38.0,42.0,1,schuhe-trends,0.904761904762,12.0,0.112781954887
929,3.0,1144.0,128.0,0.680952380952,0.03540802213,172.0,41.0,3,schuhe-trends,4.19512195122,19.0,0.0438173567782
930,4.0,358.0,120.0,0.213095238095,0.0331950207469,630.0,51.0,5,schuhe-trends,12.3529411765,106.0,0.0679427326486
931,5.0,354.0,271.0,0.210714285714,0.0749654218534,638.0,85.0,4,schuhe-trends,7.50588235294,346.0,0.132657200811
932,6.0,357.0,389.0,0.2125,0.107607192254,379.0,37.0,4,schuhe-trends,10.2432432432,69.0,0.146830207516
933,7.0,359.0,475.0,0.21369047619,0.131396957123,110.0,110.0,2,schuhe-trends,1.0,154.0,0.126198347107
934,8.0,359.0,777.0,0.21369047619,0.214937759336,110.0,109.0,2,schuhe-trends,1.00917431193,78.0,0.215596330275
938,0.0,378.0,335.0,0.222222222222,0.0951704545455,626.0,355.0,2,scienceblog.cancerresearchuk.org,1.76338028169,5764.0,0.035490257841
939,1.0,378.0,706.0,0.222222222222,0.200568181818,556.0,27.0,4,scienceblog.cancerresearchuk.org,20.5925925926,105.0,0.170063948841
940,2.0,1163.0,76.0,0.683715461493,0.0215909090909,162.0,63.0,0,scienceblog.cancerresearchuk.org,2.57142857143,22.0,0.0825984714874
941,3.0,1269.0,3.0,0.746031746032,0.000852272727273,56.0,35.0,0,scienceblog.cancerresearchuk.org,1.6,13.0,0.159183673469
942,4.0,1122.0,2.0,0.659611992945,0.000568181818182,149.0,27.0,3,scienceblog.cancerresearchuk.org,5.51851851852,24.0,0.0710912254536
943,5.0,988.0,3.0,0.580834803057,0.000852272727273,29.0,31.0,1,scienceblog.cancerresearchuk.org,0.935483870968,9.0,0.211345939933
944,6.0,1026.0,4.0,0.603174603175,0.00113636363636,31.0,29.0,1,scienceblog.cancerresearchuk.org,1.06896551724,5.0,0.147942157953
945,7.0,1063.0,3.0,0.624926513815,0.000852272727273,37.0,30.0,1,scienceblog.cancerresearchuk.org,1.23333333333,6.0,0.0927927927928
946,8.0,384.0,179.0,0.225749559083,0.0508522727273,837.0,71.0,5,scienceblog.cancerresearchuk.org,11.7887323944,147.0,0.0505157588302
947,9.0,675.0,94.0,0.396825396825,0.0267045454545,284.0,39.0,4,scienceblog.cancerresearchuk.org,7.28205128205,51.0,0.108522932467
948,10.0,482.0,66.0,0.283362727807,0.01875,127.0,80.0,4,scienceblog.cancerresearchuk.org,1.5875,42.0,0.129724409449
949,11.0,377.0,844.0,0.221634332745,0.239772727273,197.0,119.0,2,scienceblog.cancerresearchuk.org,1.65546218487,605.0,0.0724736595146
950,12.0,592.0,846.0,0.348030570253,0.240340909091,372.0,69.0,4,scienceblog.cancerresearchuk.org,5.39130434783,248.0,0.170250896057
951,13.0,752.0,919.0,0.442092886537,0.261079545455,29.0,30.0,1,scienceblog.cancerresearchuk.org,0.966666666667,4.0,0.219540229885
953,15.0,1225.0,982.0,0.720164609053,0.278977272727,77.0,39.0,0,scienceblog.cancerresearchuk.org,1.97435897436,10.0,0.132201132201
954,16.0,1040.0,984.0,0.61140505585,0.279545454545,186.0,35.0,3,scienceblog.cancerresearchuk.org,5.31428571429,26.0,0.0917050691244
955,17.0,1040.0,944.0,0.61140505585,0.268181818182,138.0,27.0,4,scienceblog.cancerresearchuk.org,5.11111111111,27.0,0.166935050993
957,19.0,1038.0,1072.0,0.610229276896,0.304545454545,89.0,28.0,4,scienceblog.cancerresearchuk.org,3.17857142857,13.0,0.165730337079
958,20.0,1037.0,1110.0,0.609641387419,0.315340909091,261.0,45.0,4,scienceblog.cancerresearchuk.org,5.8,62.0,0.105321413367
959,21.0,1038.0,1159.0,0.610229276896,0.329261363636,166.0,41.0,3,scienceblog.cancerresearchuk.org,4.0487804878,24.0,0.168380840435
960,22.0,1202.0,1160.0,0.706643151088,0.329545454545,98.0,38.0,0,scienceblog.cancerresearchuk.org,2.57894736842,20.0,0.153598281418
961,23.0,1038.0,1209.0,0.610229276896,0.343465909091,144.0,23.0,0,scienceblog.cancerresearchuk.org,6.26086956522,26.0,0.163043478261
962,24.0,644.0,3031.0,0.378600823045,0.861079545455,29.0,28.0,1,scienceblog.cancerresearchuk.org,1.03571428571,9.0,0.0911330049261
963,25.0,646.0,3060.0,0.379776601999,0.869318181818,26.0,31.0,1,scienceblog.cancerresearchuk.org,0.838709677419,7.0,0.0719602977667
964,26.0,675.0,3061.0,0.396825396825,0.869602272727,50.0,31.0,0,scienceblog.cancerresearchuk.org,1.61290322581,22.0,0.18064516129
965,27.0,677.0,3028.0,0.398001175779,0.860227272727,118.0,34.0,0,scienceblog.cancerresearchuk.org,3.47058823529,14.0,0.083000997009
966,0.0,353.0,194.0,0.210119047619,0.0407391852163,970.0,36.0,5,scienceblogs.com,26.9444444444,171.0,0.161053837342
967,1.0,436.0,265.0,0.259523809524,0.0556488870223,453.0,39.0,4,scienceblogs.com,11.6153846154,88.0,0.127186279504
968,2.0,765.0,318.0,0.455357142857,0.0667786644267,215.0,413.0,4,scienceblogs.com,0.520581113801,642.0,0.149366518385
969,3.0,1156.0,139.0,0.688095238095,0.0291894162117,145.0,28.0,3,scienceblogs.com,5.17857142857,2.0,0.0743842364532
970,4.0,1303.0,142.0,0.775595238095,0.0298194036119,19.0,20.0,1,scienceblogs.com,0.95,7.0,0.194736842105
971,5.0,1116.0,145.0,0.664285714286,0.0304493910122,44.0,16.0,4,scienceblogs.com,2.75,4.0,0.140625
972,6.0,647.0,873.0,0.385119047619,0.183326333473,35.0,33.0,1,scienceblogs.com,1.06060606061,13.0,0.18354978355
973,7.0,854.0,873.0,0.508333333333,0.183326333473,33.0,32.0,1,scienceblogs.com,1.03125,13.0,0.159090909091
974,8.0,439.0,872.0,0.26130952381,0.183116337673,36.0,32.0,1,scienceblogs.com,1.125,10.0,0.0772569444444
975,9.0,568.0,824.0,0.338095238095,0.173036539269,197.0,33.0,4,scienceblogs.com,5.9696969697,17.0,0.126134440855
976,10.0,1007.0,561.0,0.599404761905,0.117807643847,306.0,210.0,2,scienceblogs.com,1.45714285714,620.0,0.219125427949
977,11.0,1006.0,1130.0,0.59880952381,0.237295254095,309.0,246.0,2,scienceblogs.com,1.25609756098,667.0,0.0471492093562
979,13.0,441.0,1572.0,0.2625,0.330113397732,32.0,33.0,1,scienceblogs.com,0.969696969697,9.0,0.106060606061
980,14.0,649.0,1573.0,0.38630952381,0.330323393532,31.0,31.0,1,scienceblogs.com,1.0,6.0,0.10197710718
981,15.0,853.0,1572.0,0.507738095238,0.330113397732,37.0,35.0,1,scienceblogs.com,1.05714285714,3.0,0.105791505792
982,16.0,790.0,141.0,0.470238095238,0.0296094078118,311.0,26.0,3,scienceblogs.com,11.9615384615,13.0,0.118476378927
983,0.0,352.0,196.0,0.209523809524,0.0295581360277,238.0,64.0,4,shortsharpscience,3.71875,178.0,0.110753676471
984,1.0,351.0,262.0,0.208928571429,0.0395113859146,745.0,29.0,5,shortsharpscience,25.6896551724,107.0,0.113399676001
985,2.0,349.0,294.0,0.207738095238,0.0443372040416,980.0,35.0,5,shortsharpscience,28.0,145.0,0.106967930029
986,3.0,924.0,215.0,0.55,0.0324234655406,154.0,28.0,3,shortsharpscience,5.5,25.0,0.262755102041
987,4.0,1075.0,216.0,0.639880952381,0.0325742723571,39.0,26.0,0,shortsharpscience,1.5,7.0,0.287968441815
988,5.0,1117.0,214.0,0.664880952381,0.0322726587242,73.0,31.0,0,shortsharpscience,2.35483870968,10.0,0.140079540433
989,6.0,1191.0,214.0,0.708928571429,0.0322726587242,137.0,32.0,0,shortsharpscience,4.28125,15.0,0.164689781022
990,7.0,350.0,354.0,0.208333333333,0.0533856130297,453.0,61.0,4,shortsharpscience,7.4262295082,186.0,0.0894582564325
994,11.0,985.0,473.0,0.58630952381,0.0713316241894,172.0,23.0,4,shortsharpscience,7.47826086957,24.0,0.166835187058
995,12.0,1024.0,527.0,0.609523809524,0.0794751922787,131.0,17.0,4,shortsharpscience,7.70588235294,21.0,0.222721149529
996,13.0,1060.0,552.0,0.630952380952,0.0832453626904,96.0,19.0,4,shortsharpscience,5.05263157895,10.0,0.167763157895
997,14.0,1048.0,575.0,0.62380952381,0.0867139194692,108.0,23.0,4,shortsharpscience,4.69565217391,18.0,0.158615136876
998,15.0,1075.0,603.0,0.639880952381,0.0909365103303,79.0,15.0,4,shortsharpscience,5.26666666667,12.0,0.221097046414
999,16.0,1056.0,625.0,0.628571428571,0.0942542602926,99.0,24.0,4,shortsharpscience,4.125,23.0,0.151094276094
1000,17.0,1108.0,766.0,0.659523809524,0.115518021415,42.0,40.0,1,shortsharpscience,1.05,58.0,0.0869047619048
1001,18.0,1108.0,725.0,0.659523809524,0.109334941939,42.0,41.0,1,shortsharpscience,1.0243902439,64.0,0.081881533101
1002,19.0,1028.0,725.0,0.611904761905,0.109334941939,42.0,41.0,1,shortsharpscience,1.0243902439,64.0,0.0871080139373
1003,20.0,1029.0,765.0,0.6125,0.115367214598,41.0,42.0,1,shortsharpscience,0.97619047619,61.0,0.095818815331
1005,22.0,350.0,462.0,0.208333333333,0.0696727492083,598.0,71.0,4,shortsharpscience,8.42253521127,151.0,0.0862734938056
1006,23.0,351.0,595.0,0.208928571429,0.0897300557985,609.0,235.0,4,shortsharpscience,2.5914893617,707.0,0.14366069245
1041,0.0,354.0,271.0,0.210714285714,0.00601180176583,512.0,28.0,5,sthash.BSB8Dw0f.dpbs,18.2857142857,74.0,0.192731584821
1042,1.0,1061.0,272.0,0.631547619048,0.00603398553618,212.0,27.0,3,sthash.BSB8Dw0f.dpbs,7.85185185185,10.0,0.111809923131
1043,2.0,1272.0,272.0,0.757142857143,0.00603398553618,51.0,27.0,0,sthash.BSB8Dw0f.dpbs,1.88888888889,10.0,0.217138707335
1045,4.0,1027.0,531.0,0.61130952381,0.0117795820578,240.0,18.0,4,sthash.BSB8Dw0f.dpbs,13.3333333333,42.0,0.203703703704
1046,5.0,1024.0,562.0,0.609523809524,0.0124672789387,142.0,27.0,3,sthash.BSB8Dw0f.dpbs,5.25925925926,22.0,0.143714136672
1047,6.0,1023.0,600.0,0.608928571429,0.0133102622122,76.0,32.0,0,sthash.BSB8Dw0f.dpbs,2.375,19.0,0.161184210526
1048,7.0,365.0,339.0,0.217261904762,0.00752029814987,38.0,39.0,1,sthash.BSB8Dw0f.dpbs,0.974358974359,8.0,0.132928475034
1049,8.0,407.0,338.0,0.242261904762,0.00749811437952,37.0,40.0,1,sthash.BSB8Dw0f.dpbs,0.925,39.0,0.114189189189
1051,10.0,362.0,455.0,0.215476190476,0.0100936155109,514.0,259.0,2,sthash.BSB8Dw0f.dpbs,1.98455598456,1155.0,0.109197301804
1052,11.0,360.0,397.0,0.214285714286,0.00880695683038,637.0,52.0,4,sthash.BSB8Dw0f.dpbs,12.25,247.0,0.119399830938
1053,12.0,361.0,729.0,0.214880952381,0.0161719685878,652.0,80.0,4,sthash.BSB8Dw0f.dpbs,8.15,404.0,0.133665644172
1058,17.0,354.0,305.0,0.210714285714,0.00676604995785,476.0,31.0,4,sthash.BSB8Dw0f.dpbs,15.3548387097,84.0,0.154852263486
1059,0.0,409.0,357.0,0.243018419489,0.0114123137907,521.0,56.0,4,susanbanderson.blogspot.fi,9.30357142857,120.0,0.0904167809158
1060,1.0,479.0,422.0,0.284610814023,0.0134901860495,416.0,286.0,2,susanbanderson.blogspot.fi,1.45454545455,1573.0,0.137187331899
1061,2.0,399.0,70.0,0.237076648841,0.00223770858641,767.0,224.0,2,susanbanderson.blogspot.fi,3.42410714286,2279.0,0.157332603837
1062,3.0,411.0,726.0,0.244206773619,0.0232082347676,550.0,164.0,4,susanbanderson.blogspot.fi,3.35365853659,535.0,0.122793791574
1063,4.0,1001.0,678.0,0.59477124183,0.0216738060226,258.0,178.0,2,susanbanderson.blogspot.fi,1.44943820225,387.0,0.140405887989
1064,5.0,999.0,925.0,0.593582887701,0.0295697206061,262.0,265.0,2,susanbanderson.blogspot.fi,0.988679245283,251.0,0.0885496183206
1065,6.0,1000.0,1258.0,0.594177064765,0.0402148200243,204.0,287.0,2,susanbanderson.blogspot.fi,0.710801393728,906.0,0.186086629774
1067,8.0,1052.0,1658.0,0.625074272133,0.0530017262323,150.0,23.0,3,susanbanderson.blogspot.fi,6.52173913043,4.0,0.0898550724638
1068,9.0,1094.0,1692.0,0.650029708853,0.05408861326,64.0,31.0,0,susanbanderson.blogspot.fi,2.06451612903,10.0,0.15877016129
1069,10.0,1000.0,1790.0,0.594177064765,0.057221405281,141.0,34.0,0,susanbanderson.blogspot.fi,4.14705882353,92.0,0.161451814768
1070,0.0,463.0,279.0,0.275595238095,0.00177862210974,754.0,59.0,5,the-broken-bread.com,12.7796610169,80.0,0.0424178393202
1071,1.0,507.0,386.0,0.301785714286,0.00246074600129,684.0,82.0,4,the-broken-bread.com,8.34146341463,157.0,0.0574632720011
1072,2.0,757.0,471.0,0.450595238095,0.00300262012074,169.0,31.0,4,the-broken-bread.com,5.45161290323,27.0,0.0963924413056
1073,3.0,470.0,564.0,0.279761904762,0.00359549415732,737.0,912.0,2,the-broken-bread.com,0.808114035088,13321.0,0.0894644599967
1074,4.0,484.0,1659.0,0.288095238095,0.0105761078138,726.0,485.0,4,the-broken-bread.com,1.49690721649,918.0,0.129916787368
1075,5.0,482.0,2163.0,0.286904761905,0.0137891025927,714.0,482.0,2,the-broken-bread.com,1.48132780083,6860.0,0.0959529039832
1076,6.0,482.0,2665.0,0.286904761905,0.0169893473923,707.0,234.0,4,the-broken-bread.com,3.02136752137,723.0,0.129692090088
1077,7.0,911.0,4881.0,0.542261904762,0.031116324436,29.0,30.0,1,the-broken-bread.com,0.966666666667,10.0,0.108045977011
1078,0.0,266.0,224.0,0.158333333333,0.0303976116162,1148.0,47.0,5,the-scoop,24.4255319149,268.0,0.120542664393
1079,1.0,1206.0,136.0,0.717857142857,0.018455692767,209.0,52.0,3,the-scoop,4.01923076923,27.0,0.0921972764078
1080,2.0,1374.0,145.0,0.817857142857,0.0196770253766,27.0,27.0,1,the-scoop,1.0,2.0,0.130315500686
1081,3.0,292.0,382.0,0.17380952381,0.0518387840955,172.0,43.0,4,the-scoop,4.0,33.0,0.113574905354
1082,4.0,296.0,473.0,0.17619047619,0.0641878138146,191.0,130.0,2,the-scoop,1.46923076923,446.0,0.104027386226
1083,5.0,508.0,474.0,0.302380952381,0.0643235174379,189.0,129.0,2,the-scoop,1.46511627907,540.0,0.131741930192
1084,6.0,720.0,475.0,0.428571428571,0.0644592210612,188.0,128.0,2,the-scoop,1.46875,344.0,0.136261635638
1086,8.0,943.0,1059.0,0.56130952381,0.143710137061,190.0,39.0,3,the-scoop,4.87179487179,48.0,0.0804318488529
1087,9.0,1141.0,1058.0,0.679166666667,0.143574433437,57.0,40.0,0,the-scoop,1.425,56.0,0.123245614035
1088,10.0,296.0,1135.0,0.17619047619,0.15402361243,613.0,344.0,2,the-scoop,1.78197674419,6629.0,0.030881292917
1092,14.0,932.0,1856.0,0.554761904762,0.25186592482,229.0,229.0,2,the-scoop,1.0,1159.0,0.0860776873057
1093,15.0,1169.0,1854.0,0.695833333333,0.251594517574,231.0,230.0,2,the-scoop,1.00434782609,707.0,0.0764728025598
1094,0.0,369.0,71.0,0.219642857143,0.0108496332518,936.0,55.0,4,thebeatthatmyheartskipped.co.uk,17.0181818182,205.0,0.105031080031
1095,1.0,666.0,136.0,0.396428571429,0.020782396088,347.0,23.0,4,thebeatthatmyheartskipped.co.uk,15.0869565217,56.0,0.154742513469
1096,2.0,327.0,200.0,0.194642857143,0.0305623471883,1026.0,56.0,5,thebeatthatmyheartskipped.co.uk,18.3214285714,106.0,0.0409008632693
1097,3.0,345.0,276.0,0.205357142857,0.0421760391198,990.0,490.0,2,thebeatthatmyheartskipped.co.uk,2.02040816327,13180.0,0.0547103689961
1098,4.0,667.0,386.0,0.397023809524,0.0589853300733,398.0,66.0,4,thebeatthatmyheartskipped.co.uk,6.0303030303,468.0,0.116263133851
1099,5.0,593.0,482.0,0.352976190476,0.0736552567237,537.0,64.0,4,thebeatthatmyheartskipped.co.uk,8.390625,916.0,0.118598696462
1100,6.0,465.0,570.0,0.276785714286,0.0871026894866,781.0,66.0,4,thebeatthatmyheartskipped.co.uk,11.8333333333,1510.0,0.112404454274
1101,7.0,1056.0,854.0,0.628571428571,0.130501222494,248.0,42.0,3,thebeatthatmyheartskipped.co.uk,5.90476190476,9.0,0.120775729647
1102,8.0,1146.0,893.0,0.682142857143,0.136460880196,69.0,37.0,0,thebeatthatmyheartskipped.co.uk,1.86486486486,11.0,0.0634547591069
1103,9.0,1050.0,1066.0,0.625,0.162897310513,260.0,210.0,2,thebeatthatmyheartskipped.co.uk,1.2380952381,895.0,0.119945054945
1104,10.0,344.0,847.0,0.204761904762,0.129431540342,537.0,26.0,4,thebeatthatmyheartskipped.co.uk,20.6538461538,80.0,0.171966766939
1105,11.0,352.0,893.0,0.209523809524,0.136460880196,318.0,413.0,2,thebeatthatmyheartskipped.co.uk,0.769975786925,4583.0,0.133194755357
1106,12.0,672.0,892.0,0.4,0.13630806846,320.0,413.0,2,thebeatthatmyheartskipped.co.uk,0.774818401937,1129.0,0.203684927361
1107,13.0,1049.0,1281.0,0.624404761905,0.195751833741,260.0,361.0,4,thebeatthatmyheartskipped.co.uk,0.720221606648,605.0,0.127945876838
1108,14.0,1052.0,1676.0,0.62619047619,0.256112469438,182.0,39.0,0,thebeatthatmyheartskipped.co.uk,4.66666666667,35.0,0.0797407720485
1109,15.0,1051.0,1969.0,0.625595238095,0.300886308068,258.0,257.0,2,thebeatthatmyheartskipped.co.uk,1.00389105058,1254.0,0.120170120351
1110,16.0,346.0,2172.0,0.205952380952,0.331907090465,647.0,502.0,2,thebeatthatmyheartskipped.co.uk,1.28884462151,9051.0,0.0425284949845
1111,0.0,538.0,260.0,0.320238095238,0.0222774398081,604.0,38.0,5,theblondecoyote.com,15.8947368421,91.0,0.0746340188219
1112,1.0,536.0,76.0,0.319047619048,0.00651186702082,327.0,25.0,4,theblondecoyote.com,13.08,57.0,0.183241590214
1113,2.0,545.0,263.0,0.324404761905,0.0225344871905,48.0,28.0,4,theblondecoyote.com,1.71428571429,8.0,0.108630952381
1114,3.0,683.0,262.0,0.406547619048,0.0224488047297,81.0,28.0,4,theblondecoyote.com,2.89285714286,16.0,0.125220458554
1115,4.0,889.0,263.0,0.529166666667,0.0225344871905,88.0,30.0,4,theblondecoyote.com,2.93333333333,12.0,0.113636363636
1116,5.0,565.0,371.0,0.33630952381,0.0317881929569,330.0,36.0,4,theblondecoyote.com,9.16666666667,67.0,0.130892255892
1117,6.0,582.0,427.0,0.346428571429,0.0365864107617,537.0,406.0,2,theblondecoyote.com,1.32266009852,7604.0,0.0744741356377
1119,8.0,568.0,884.0,0.338095238095,0.0757432953474,543.0,121.0,4,theblondecoyote.com,4.48760330579,418.0,0.151986971676
1120,9.0,579.0,3164.0,0.344642857143,0.271099305972,513.0,219.0,2,theblondecoyote.com,2.34246575342,3480.0,0.0908079432473
1121,0.0,358.0,97.0,0.213095238095,0.0165755297334,964.0,126.0,5,theresearchwhisperer.wordpress.com,7.65079365079,406.0,0.0755532503458
1122,1.0,374.0,12.0,0.222619047619,0.00205058099795,273.0,26.0,4,theresearchwhisperer.wordpress.com,10.5,47.0,0.199211045365
1123,2.0,375.0,40.0,0.223214285714,0.00683526999316,342.0,22.0,4,theresearchwhisperer.wordpress.com,15.5454545455,89.0,0.159223817119
1124,3.0,372.0,261.0,0.221428571429,0.0446001367054,352.0,27.0,4,theresearchwhisperer.wordpress.com,13.037037037,72.0,0.171822390572
1126,5.0,1026.0,555.0,0.610714285714,0.0948393711552,268.0,26.0,3,theresearchwhisperer.wordpress.com,10.3076923077,31.0,0.136911595867
1127,6.0,1027.0,586.0,0.61130952381,0.1001367054,59.0,32.0,0,theresearchwhisperer.wordpress.com,1.84375,7.0,0.130826271186
1128,7.0,375.0,332.0,0.223214285714,0.0567327409433,294.0,61.0,4,theresearchwhisperer.wordpress.com,4.81967213115,151.0,0.130757220921
1129,8.0,674.0,331.0,0.40119047619,0.0565618591934,332.0,320.0,2,theresearchwhisperer.wordpress.com,1.0375,1532.0,0.133104292169
1130,9.0,726.0,344.0,0.432142857143,0.0587833219412,232.0,35.0,4,theresearchwhisperer.wordpress.com,6.62857142857,195.0,0.200862068966
1131,10.0,731.0,619.0,0.435119047619,0.105775803144,225.0,24.0,4,theresearchwhisperer.wordpress.com,9.375,95.0,0.320555555556
1132,11.0,376.0,403.0,0.22380952381,0.0688653451811,293.0,227.0,4,theresearchwhisperer.wordpress.com,1.29074889868,500.0,0.132068379667
1134,13.0,375.0,113.0,0.223214285714,0.0193096377307,55.0,23.0,4,theresearchwhisperer.wordpress.com,2.39130434783,16.0,0.112252964427
