id,x_abs,y_abs,x_rel,y_rel,width,height,label,filename
1,374,12,0.2226190476190476,0.002050580997949419,273,26,Text,theresearchwhisperer.wordpress.com
2,375,40,0.22321428571428573,0.00683526999316473,342,22,Text,theresearchwhisperer.wordpress.com
3,372,261,0.22142857142857145,0.04460013670539986,352,27,Text,theresearchwhisperer.wordpress.com
4,372,286,0.22142857142857145,0.04887218045112782,640,10,Line,theresearchwhisperer.wordpress.com
5,1026,555,0.6107142857142858,0.09483937115516064,268,26,Input field,theresearchwhisperer.wordpress.com
6,1027,586,0.6113095238095239,0.10013670539986327,59,32,Button,theresearchwhisperer.wordpress.com
7,375,332,0.22321428571428573,0.05673274094326726,294,61,Text,theresearchwhisperer.wordpress.com
8,674,331,0.4011904761904762,0.05656185919343814,332,320,Image,theresearchwhisperer.wordpress.com
9,726,344,0.4321428571428572,0.058783321941216674,232,35,Text,theresearchwhisperer.wordpress.com
10,731,619,0.4351190476190476,0.1057758031442242,225,24,Text,theresearchwhisperer.wordpress.com
11,376,403,0.22380952380952385,0.06886534518113466,293,227,Text,theresearchwhisperer.wordpress.com
12,372,986,0.22142857142857145,0.1684894053315106,642,14,Line,theresearchwhisperer.wordpress.com
13,375,113,0.22321428571428573,0.019309637730690363,55,23,Text,theresearchwhisperer.wordpress.com
14,447,114,0.26607142857142857,0.01948051948051948,57,22,Text,theresearchwhisperer.wordpress.com
15,521,116,0.3101190476190476,0.01982228298017772,71,19,Text,theresearchwhisperer.wordpress.com
16,1025,1144,0.6101190476190477,0.19548872180451127,269,168,List,theresearchwhisperer.wordpress.com
17,1074,29,0.6392857142857142,0.004955570745044429,195,34,Input field,theresearchwhisperer.wordpress.com
18,1269,28,0.7553571428571428,0.004784688995215311,37,35,Button,theresearchwhisperer.wordpress.com
19,1141,116,0.6791666666666667,0.01982228298017772,18,16,Icon,theresearchwhisperer.wordpress.com
20,1213,116,0.7220238095238095,0.01982228298017772,16,16,Icon,theresearchwhisperer.wordpress.com
21,1538,5801,0.9154761904761904,0.991285030758715,139,44,Button,theresearchwhisperer.wordpress.com
0,360,349,0.21428571428571427,0.07400339270568278,177,228,List,thesiswhisperer.com
1,1075,29,0.6398809523809523,0.006149279050042409,240,382,Navigation Menu,thesiswhisperer.com
2,562,164,0.3345238095238095,0.03477523324851569,260,28,Text,thesiswhisperer.com
3,559,193,0.3327380952380952,0.0409245122985581,430,34,Text,thesiswhisperer.com
4,561,247,0.3339285714285714,0.052374893977947416,469,109,Text,thesiswhisperer.com
5,560,369,0.3333333333333333,0.07824427480916031,472,13,Line,thesiswhisperer.com
6,562,396,0.3345238095238095,0.08396946564885496,369,27,Text,thesiswhisperer.com
7,562,424,0.3345238095238095,0.0899067005937235,439,37,Text,thesiswhisperer.com
8,561,483,0.3339285714285714,0.1024173027989822,472,128,Text,thesiswhisperer.com
9,365,779,0.2172619047619048,0.16518235793044952,165,29,Button,thesiswhisperer.com
10,1069,812,0.6363095238095238,0.17217981340118746,245,78,Form,thesiswhisperer.com
11,1072,846,0.6380952380952379,0.17938931297709926,107,35,Button,thesiswhisperer.com
12,1070,819,0.6369047619047619,0.1736641221374046,237,19,Input field,thesiswhisperer.com
13,1072,1111,0.6380952380952379,0.23558100084817646,239,44,Input field,thesiswhisperer.com
14,1070,1161,0.6369047619047619,0.24618320610687025,242,197,List,thesiswhisperer.com
15,361,30,0.2148809523809524,0.0063613231552162855,328,45,Text,thesiswhisperer.com
16,362,80,0.2154761904761905,0.016963528413910092,311,23,Text,thesiswhisperer.com
17,561,623,0.3339285714285714,0.13210347752332485,473,14,Line,thesiswhisperer.com
0,131,2,0.07797619047619048,0.00045177320984865596,1362,69,Navigation Menu,travel-blog
1,394,17,0.2345238095238095,0.0038400722837135756,130,35,Text,travel-blog
2,341,962,0.20297619047619048,0.21730291393720352,610,119,Text,travel-blog
3,824,1095,0.4904761904761905,0.24734583239213914,133,55,Button,travel-blog
4,1036,764,0.6166666666666667,0.17257736616218658,330,218,Form,travel-blog
5,1048,775,0.6238095238095238,0.1750621188163542,306,51,Input field,travel-blog
6,1049,830,0.6244047619047619,0.18748588208719225,305,51,Input field,travel-blog
7,1050,881,0.625,0.19900609893833296,305,36,Input field,travel-blog
8,1050,917,0.625,0.2071380167156088,304,50,Button,travel-blog
9,299,1181,0.17797619047619048,0.2667720804156313,699,60,Line,travel-blog
10,623,1184,0.37083333333333335,0.26744974023040435,49,50,Icon,travel-blog
11,332,1265,0.1976190476190476,0.2857465552292749,508,43,Text,travel-blog
12,332,1313,0.1976190476190476,0.29658911226564266,282,270,Text,travel-blog
13,998,1350,0.594047619047619,0.3049469166478428,418,517,List,travel-blog
14,1019,1875,0.606547619047619,0.42353738423311504,367,78,Input field,travel-blog
15,341,606,0.20297619047619048,0.13688728258414276,612,359,Image,travel-blog
16,613,1312,0.3648809523809524,0.2963632256607183,340,205,Image,travel-blog
17,612,1809,0.3642857142857143,0.40862886830810935,341,207,Image,travel-blog
18,3,72,0.0017857142857142854,0.016263835554551614,1674,383,Image,travel-blog
19,586,171,0.3488095238095238,0.03862660944206009,507,50,Text,travel-blog
20,776,262,0.4619047619047619,0.059182290490173935,128,126,Icon,travel-blog
21,756,125,0.45,0.028235825615541,168,26,Text,travel-blog
22,1017,116,0.6053571428571428,0.026202846171222045,40,40,Icon,travel-blog
0,268,164,0.1595238095238095,0.018199977804905117,1043,35,Navigation Menu,VivCt4_vORs
1,279,215,0.16607142857142854,0.023859727000332925,886,41,Navigation Menu,VivCt4_vORs
2,753,102,0.4482142857142857,0.01131949839085562,281,46,Input field,VivCt4_vORs
3,1038,101,0.6178571428571429,0.01120852291643547,75,47,Button,VivCt4_vORs
4,262,1079,0.15595238095238095,0.11974253689934525,560,292,Text,VivCt4_vORs
5,273,1405,0.1625,0.15592054156031518,226,296,Image,VivCt4_vORs
6,644,1404,0.38333333333333336,0.15580956608589502,172,296,Image,VivCt4_vORs
7,501,1405,0.2982142857142857,0.15592054156031518,138,297,Image,VivCt4_vORs
8,298,1997,0.1773809523809524,0.22161802241704584,493,278,Image,VivCt4_vORs
9,270,2284,0.16071428571428573,0.2534679835756298,552,248,Text,VivCt4_vORs
10,272,1786,0.1619047619047619,0.1982021973143935,32,36,Icon,VivCt4_vORs
11,308,1785,0.18333333333333326,0.19809122183997332,34,36,Icon,VivCt4_vORs
12,344,1785,0.2047619047619048,0.19809122183997332,34,38,Icon,VivCt4_vORs
13,382,1789,0.2273809523809524,0.198535123737654,32,36,Icon,VivCt4_vORs
14,417,1786,0.2482142857142857,0.1982021973143935,33,39,Icon,VivCt4_vORs
15,267,1828,0.15892857142857142,0.20286316724003994,556,13,Line,VivCt4_vORs
16,254,3302,0.15119047619047618,0.3664410165353457,576,255,Text,VivCt4_vORs
17,255,15,0.15178571428571427,0.001664632116302297,490,133,Image,VivCt4_vORs
18,259,375,0.15416666666666667,0.04161580290755743,569,134,Image,VivCt4_vORs
19,1088,1028,0.6476190476190476,0.11408278770391744,135,342,List,VivCt4_vORs
20,872,388,0.5190476190476191,0.043058484075019415,132,394,List,VivCt4_vORs
21,1230,1034,0.7321428571428571,0.11474864055043835,142,336,List,VivCt4_vORs
22,1090,787,0.6488095238095238,0.08733769836866052,200,31,Input field,VivCt4_vORs
23,1290,787,0.7678571428571429,0.08733769836866052,76,27,Button,VivCt4_vORs
24,1087,780,0.6470238095238096,0.08656087004771945,286,42,Form,VivCt4_vORs
25,266,4576,0.15833333333333333,0.5078237709466208,516,296,Video,VivCt4_vORs
0,303,77,0.18035714285714285,0.00042507618248465313,494,39,Text,wakawakawinereviews.com
1,685,161,0.4077380952380952,0.0008887956542860928,256,52,Navigation Menu,wakawakawinereviews.com
2,952,169,0.5666666666666667,0.0009329594135052776,32,34,Icon,wakawakawinereviews.com
3,1048,265,0.6238095238095238,0.0014629245241354946,329,157,Form,wakawakawinereviews.com
4,1052,318,0.6261904761904762,0.0017555094289625932,313,39,Input field,wakawakawinereviews.com
5,1048,380,0.6238095238095238,0.002097778562911275,85,37,Button,wakawakawinereviews.com
6,1052,522,0.6261904761904762,0.002881685289051804,323,185,Image,wakawakawinereviews.com
7,296,1009,0.1761904761904762,0.005570154131519675,687,70,Text,wakawakawinereviews.com
8,1045,1255,0.6220238095238095,0.006928189727509606,159,34,Input field,wakawakawinereviews.com
9,1050,1335,0.625,0.0073698273197014535,67,39,Button,wakawakawinereviews.com
10,1048,1466,0.6238095238095238,0.008093008876915603,155,34,Input field,wakawakawinereviews.com
11,1048,1552,0.6238095238095238,0.008567769288521841,71,36,Button,wakawakawinereviews.com
12,1048,1778,0.6238095238095238,0.009815395486463808,339,196,List,wakawakawinereviews.com
13,1048,1985,0.6238095238095238,0.010958132756260213,339,407,List,wakawakawinereviews.com
14,1206,4,0.7178571428571429,2.2081879609592372e-05,34,37,Icon,wakawakawinereviews.com
15,1249,6,0.7434523809523811,3.3122819414388555e-05,41,34,Icon,wakawakawinereviews.com
16,1300,5,0.7738095238095238,2.760234951199046e-05,36,35,Icon,wakawakawinereviews.com
17,1341,5,0.7982142857142858,2.760234951199046e-05,37,35,Icon,wakawakawinereviews.com
0,359,196,0.21369047619047615,0.062380649267982174,882,32,Navigation Menu,wendyknits.net
1,369,283,0.21964285714285714,0.09007001909611713,193,71,Form,wendyknits.net
2,370,283,0.22023809523809526,0.09007001909611713,161,32,Input field,wendyknits.net
3,371,313,0.22083333333333333,0.09961807765754296,61,30,Button,wendyknits.net
4,1116,593,0.6642857142857143,0.1887332908975175,190,177,Form,wendyknits.net
5,1142,685,0.6797619047619048,0.21801400381922345,147,30,Input field,wendyknits.net
6,1183,711,0.7041666666666667,0.2262889879057925,66,26,Button,wendyknits.net
7,1138,669,0.6773809523809524,0.2129217059197963,158,19,Text,wendyknits.net
8,1127,407,0.6708333333333333,0.1295353278166773,36,36,Icon,wendyknits.net
9,1173,407,0.6982142857142857,0.1295353278166773,35,37,Icon,wendyknits.net
10,1216,409,0.7238095238095238,0.13017186505410566,37,34,Icon,wendyknits.net
11,1264,410,0.7523809523809524,0.13049013367281986,33,34,Icon,wendyknits.net
12,578,933,0.34404761904761905,0.2969446212603437,245,145,Image,wendyknits.net
13,578,739,0.34404761904761905,0.23520050922978994,247,141,Image,wendyknits.net
14,574,568,0.3416666666666667,0.18077657542966266,534,162,Text,wendyknits.net
15,576,1126,0.3428571428571429,0.3583704646721833,533,13,Line,wendyknits.net
16,366,2332,0.2178571428571429,0.7422024188415022,196,633,List,wendyknits.net
17,677,248,0.4029761904761905,0.0789306174411203,327,33,Text,wendyknits.net
0,143,92,0.08511904761904762,0.01593349497748528,1155,37,Navigation Menu,www.apartmenttherapy.com
1,1485,23,0.8839285714285714,0.00398337374437132,44,44,Icon,www.apartmenttherapy.com
2,717,13,0.42678571428571427,0.0022514721163837893,86,66,Icon,www.apartmenttherapy.com
3,802,14,0.4773809523809524,0.0024246622791825423,158,66,Text,www.apartmenttherapy.com
4,493,143,0.29345238095238096,0.024766193280221685,692,463,Image,www.apartmenttherapy.com
5,1042,477,0.6202380952380953,0.0826117076550052,140,88,Text,www.apartmenttherapy.com
6,811,577,0.48273809523809524,0.0999307239348805,57,27,Text,www.apartmenttherapy.com
7,1188,143,0.7071428571428572,0.024766193280221685,348,460,Image,www.apartmenttherapy.com
8,1324,576,0.7880952380952381,0.09975753377208174,82,28,Text,www.apartmenttherapy.com
9,1192,603,0.7095238095238096,0.10443366816764808,345,103,Text,www.apartmenttherapy.com
10,493,604,0.29345238095238096,0.10460685833044683,689,105,Text,www.apartmenttherapy.com
11,141,600,0.08392857142857142,0.10391409767925182,349,106,Text,www.apartmenttherapy.com
12,147,861,0.0875,0.14911673016972635,1385,15,Line,www.apartmenttherapy.com
13,145,835,0.08630952380952381,0.14461378593695878,107,27,Text,www.apartmenttherapy.com
14,150,1699,0.08928571428571429,0.2942500865950814,1032,15,Line,www.apartmenttherapy.com
15,151,2440,0.08988095238095238,0.4225839972289574,1149,658,Video,www.apartmenttherapy.com
id,x_abs,y_abs,x_rel,y_rel,width,height,label,www.apartmenttherapy.com
0,375,182,0.22281639928698752,0.017434620174346202,786,40,Navigation Menu,www.boardgamereviewsbyjosh.com
1,1026,254,0.6096256684491979,0.024331832551010634,284,95,Form,www.boardgamereviewsbyjosh.com
2,1225,297,0.7278669043374926,0.02845100105374078,65,32,Button,www.boardgamereviewsbyjosh.com
3,1044,297,0.6203208556149733,0.02845100105374078,179,32,Input field,www.boardgamereviewsbyjosh.com
4,1040,284,0.6179441473559121,0.02720567104128748,254,11,Line,www.boardgamereviewsbyjosh.com
5,1040,260,0.6179441473559121,0.024906600249066,118,23,Text,www.boardgamereviewsbyjosh.com
6,1051,408,0.6244800950683304,0.03908420346776511,54,54,Icon,www.boardgamereviewsbyjosh.com
7,1108,409,0.6583481877599525,0.03917999808410767,58,54,Icon,www.boardgamereviewsbyjosh.com
8,1171,409,0.6957813428401664,0.03917999808410767,51,53,Icon,www.boardgamereviewsbyjosh.com
9,1229,407,0.7302436125965538,0.03898840885142255,54,55,Icon,www.boardgamereviewsbyjosh.com
10,389,258,0.2311348781937017,0.024715011016380878,170,25,Text,www.boardgamereviewsbyjosh.com
11,482,329,0.28639334521687465,0.03151642877670275,409,310,Image,www.boardgamereviewsbyjosh.com
12,492,287,0.29233511586452765,0.027493054890315165,35,25,Button,www.boardgamereviewsbyjosh.com
13,391,662,0.23232323232323232,0.06341603601877574,595,230,Text,www.boardgamereviewsbyjosh.com
14,400,911,0.23767082590612001,0.08726889548807357,333,252,Image,www.boardgamereviewsbyjosh.com
15,747,899,0.44385026737967914,0.08611936009196283,238,318,Text,www.boardgamereviewsbyjosh.com
16,1036,506,0.6155674390968509,0.04847207586933614,116,26,Text,www.boardgamereviewsbyjosh.com
17,1036,530,0.6155674390968509,0.05077114666155762,259,9,Line,www.boardgamereviewsbyjosh.com
18,1037,538,0.6161616161616161,0.05153750359229811,257,71,Text,www.boardgamereviewsbyjosh.com
id,x_abs,y_abs,x_rel,y_rel,width,height,label,www.boardgamereviewsbyjosh.com
0,265,236,0.15773809523809526,0.024745727167872496,1151,40,Navigation Menu,www.dinnerswithfriends.com
1,277,318,0.16488095238095238,0.033343818810946835,306,19,Text,www.dinnerswithfriends.com
2,274,353,0.1630952380952381,0.037013735975673694,396,21,Text,www.dinnerswithfriends.com
3,344,391,0.2047619047619048,0.040998217468805706,671,453,Image,www.dinnerswithfriends.com
4,325,866,0.19345238095238096,0.09080423613295584,720,202,Text,www.dinnerswithfriends.com
5,1147,337,0.6827380952380953,0.035336059557512844,40,46,Icon,www.dinnerswithfriends.com
6,1190,337,0.7083333333333334,0.035336059557512844,41,45,Icon,www.dinnerswithfriends.com
7,1234,336,0.7345238095238096,0.03523120478137779,41,50,Icon,www.dinnerswithfriends.com
8,374,173,0.2226190476190476,0.01813987627136416,924,24,Text,www.dinnerswithfriends.com
9,390,124,0.23214285714285715,0.013001992240746564,872,45,Text,www.dinnerswithfriends.com
10,1142,407,0.6797619047619048,0.04267589388696655,287,733,List,www.dinnerswithfriends.com
11,1144,448,0.6809523809523811,0.04697493970850372,80,79,Image,www.dinnerswithfriends.com
12,1146,544,0.6821428571428572,0.0570409982174688,79,79,Image,www.dinnerswithfriends.com
13,1145,643,0.6815476190476191,0.06742162105483905,79,75,Image,www.dinnerswithfriends.com
14,1146,739,0.6821428571428572,0.07748767956380412,77,75,Image,www.dinnerswithfriends.com
15,1145,820,0.6815476190476191,0.08598091643074343,79,75,Image,www.dinnerswithfriends.com
16,1146,898,0.6821428571428572,0.09415958896927756,76,80,Image,www.dinnerswithfriends.com
17,1146,980,0.6821428571428572,0.1027576806123519,79,78,Image,www.dinnerswithfriends.com
18,1145,1060,0.6815476190476191,0.11114606270315612,80,80,Image,www.dinnerswithfriends.com
19,1226,451,0.7297619047619047,0.04728950403690888,184,70,Text,www.dinnerswithfriends.com
20,1228,547,0.7309523809523809,0.05735556254587396,186,69,Text,www.dinnerswithfriends.com
21,1225,641,0.7291666666666666,0.06721191150256894,193,76,Text,www.dinnerswithfriends.com
22,1225,739,0.7291666666666666,0.07748767956380412,184,60,Text,www.dinnerswithfriends.com
23,1226,821,0.7297619047619047,0.08608577120687848,194,59,Text,www.dinnerswithfriends.com
24,1222,901,0.7273809523809524,0.0944741532976827,190,66,Text,www.dinnerswithfriends.com
25,1225,982,0.7291666666666666,0.10296739016462199,199,64,Text,www.dinnerswithfriends.com
26,1223,1063,0.7279761904761904,0.11146062703156127,198,65,Text,www.dinnerswithfriends.com
27,262,1479,0.15595238095238095,0.15508021390374332,28,24,Button,www.dinnerswithfriends.com
28,443,1476,0.2636904761904762,0.15476564957533814,38,28,Button,www.dinnerswithfriends.com
29,354,1477,0.2107142857142857,0.1548705043514732,29,28,Button,www.dinnerswithfriends.com
30,301,1475,0.17916666666666667,0.1546607947992031,28,31,Button,www.dinnerswithfriends.com
31,409,1475,0.2434523809523809,0.1546607947992031,28,33,Button,www.dinnerswithfriends.com
32,1140,2798,0.6785714285714286,0.2933836636258781,295,105,Form,www.dinnerswithfriends.com
33,1149,2840,0.6839285714285714,0.2977875642235504,194,34,Input field,www.dinnerswithfriends.com
34,1342,2841,0.7988095238095239,0.29789241899968544,67,32,Button,www.dinnerswithfriends.com
35,1145,2806,0.6815476190476191,0.29422250183495857,137,21,Text,www.dinnerswithfriends.com
0,829,3,0.49345238095238103,0.0007560483870967742,580,29,Navigation Menu,www.dogtipper.com
1,292,514,0.1738095238095238,0.12953629032258066,1094,58,Navigation Menu,www.dogtipper.com
2,325,115,0.19345238095238096,0.028981854838709683,188,194,Icon,www.dogtipper.com
3,1065,696,0.6339285714285714,0.17540322580645162,293,45,Input field,www.dogtipper.com
4,1063,746,0.6327380952380952,0.18800403225806453,101,42,Button,www.dogtipper.com
5,552,1015,0.32857142857142857,0.25579637096774194,52,29,Button,www.dogtipper.com
6,1057,1126,0.6291666666666667,0.28377016129032256,309,214,Image,www.dogtipper.com
7,623,643,0.37083333333333335,0.16204637096774194,307,212,Image,www.dogtipper.com
8,295,99,0.17559523809523808,0.024949596774193547,1089,408,Image,www.dogtipper.com
9,528,118,0.3142857142857143,0.02973790322580645,353,64,Text,www.dogtipper.com
10,528,177,0.3142857142857143,0.04460685483870968,382,35,Text,www.dogtipper.com
11,1124,1941,0.669047619047619,0.4891633064516129,175,60,Button,www.dogtipper.com
12,1124,2227,0.669047619047619,0.5612399193548387,176,59,Button,www.dogtipper.com
0,359,199,0.21369047619047618,0.008556563615255622,962,53,Navigation Menu,www.everydayemma.com
1,355,281,0.2113095238095238,0.01208238379842628,319,25,Text,www.everydayemma.com
2,355,265,0.2113095238095238,0.011394418884636883,962,16,Line,www.everydayemma.com
3,357,331,0.2125,0.014232274154018145,634,427,Image,www.everydayemma.com
4,356,755,0.2119047619047619,0.03246334436943716,968,270,Text,www.everydayemma.com
5,1135,1055,0.6755952380952381,0.045362686502988345,62,24,Button,www.everydayemma.com
6,1195,1056,0.7113095238095238,0.04540568431010018,47,21,Button,www.everydayemma.com
7,355,1037,0.2113095238095238,0.04458872597497528,967,16,Line,www.everydayemma.com
8,354,1104,0.21071428571428572,0.047469579051468376,166,46,Text,www.everydayemma.com
9,356,1152,0.2119047619047619,0.04953347379283657,636,592,Image,www.everydayemma.com
10,353,1741,0.21011904761904762,0.07485918218170873,970,68,Text,www.everydayemma.com
11,357,1820,0.2125,0.07825600894354388,968,18,Line,www.everydayemma.com
12,1134,1837,0.675,0.07898697166444511,63,27,Button,www.everydayemma.com
13,1195,1837,0.7113095238095238,0.07898697166444511,48,26,Button,www.everydayemma.com
14,710,154,0.4226190476190476,0.006621662295222944,257,20,Text,www.everydayemma.com
15,579,71,0.34464285714285714,0.003052844304940448,534,81,Text,www.everydayemma.com
16,340,1,0.20238095238095238,0.00004299780711183729,623,46,Navigation Menu,www.everydayemma.com
17,972,5,0.5785714285714286,0.0002149890355591865,160,36,Input field,www.everydayemma.com
18,1102,9,0.655952380952381,0.0003869802640065357,25,28,Icon,www.everydayemma.com
id,x_abs,y_abs,x_rel,y_rel,width,height,label,www.everydayemma.com
0,453,111,0.26964285714285713,0.0023732654850227705,727,62,Text,www.flourishingfoodie.com
1,538,201,0.3202380952380952,0.004297534797203396,528,45,Navigation Menu,www.flourishingfoodie.com
2,1231,335,0.7327380952380952,0.007162557995338993,39,40,Icon,www.flourishingfoodie.com
3,1275,335,0.7589285714285714,0.007162557995338993,33,40,Icon,www.flourishingfoodie.com
4,1316,334,0.7833333333333333,0.007141177225203651,37,43,Icon,www.flourishingfoodie.com
5,1147,336,0.6827380952380953,0.0071839387654743314,37,37,Icon,www.flourishingfoodie.com
6,1191,337,0.7089285714285715,0.007205319535609674,33,37,Icon,www.flourishingfoodie.com
7,1105,336,0.6577380952380952,0.0071839387654743314,33,34,Icon,www.flourishingfoodie.com
8,1101,448,0.6553571428571429,0.009578585020632444,201,38,Input field,www.flourishingfoodie.com
9,1303,446,0.7755952380952381,0.009535823480361765,70,39,Button,www.flourishingfoodie.com
10,1200,421,0.7142857142857143,0.009001304226978256,71,20,Text,www.flourishingfoodie.com
11,1082,808,0.6440476190476191,0.017275662269354942,307,106,Form,www.flourishingfoodie.com
12,1158,832,0.6892857142857143,0.01778880075260311,157,21,Text,www.flourishingfoodie.com
13,1099,857,0.6541666666666667,0.01832332000598661,204,36,Input field,www.flourishingfoodie.com
14,1304,857,0.7761904761904762,0.01832332000598661,67,36,Button,www.flourishingfoodie.com
15,1084,940,0.6452380952380953,0.02009792392721986,303,304,Image,www.flourishingfoodie.com
16,1082,1270,0.6440476190476191,0.02715357807188215,308,281,Image,www.flourishingfoodie.com
17,1087,1577,0.6470238095238096,0.03371747450343161,308,308,Image,www.flourishingfoodie.com
18,290,1552,0.17261904761904762,0.033182955250048114,743,117,Text,www.flourishingfoodie.com
19,288,1684,0.17142857142857146,0.03600521690791302,745,109,Text,www.flourishingfoodie.com
20,290,362,0.17261904761904762,0.00773983878899318,417,27,Text,www.flourishingfoodie.com
21,288,327,0.17142857142857146,0.006991511834256271,170,28,Text,www.flourishingfoodie.com
22,291,400,0.1732142857142857,0.008552308054136109,758,1088,Image,www.flourishingfoodie.com
0,355,330,0.2113095238095238,0.09243697478991596,537,52,Navigation Menu,www.gradhacker.org
1,1106,330,0.6583333333333333,0.09243697478991596,220,41,Input field,www.gradhacker.org
2,1292,337,0.7690476190476191,0.09439775910364144,24,24,Icon,www.gradhacker.org
3,1004,395,0.5976190476190476,0.11064425770308124,313,193,List,www.gradhacker.org
4,372,388,0.22142857142857145,0.10868347338935573,596,43,Text,www.gradhacker.org
5,372,430,0.22142857142857145,0.12044817927170867,413,16,Text,www.gradhacker.org
6,371,465,0.22083333333333333,0.13025210084033614,597,94,Text,www.gradhacker.org
7,584,74,0.3476190476190476,0.02072829131652661,716,166,Text,www.gradhacker.org
8,593,257,0.3529761904761905,0.07198879551820728,714,35,Text,www.gradhacker.org
9,1002,970,0.5964285714285714,0.2717086834733893,321,144,List,www.gradhacker.org
10,372,615,0.22142857142857145,0.1722689075630252,607,11,Line,www.gradhacker.org
11,371,903,0.22083333333333333,0.2529411764705882,612,13,Line,www.gradhacker.org
0,674,102,0.4011904761904762,0.024799416484318017,98,94,Icon,www.literaturereviewhq.com
1,778,125,0.4630952380952381,0.030391441769997567,230,62,Text,www.literaturereviewhq.com
2,270,0,0.16071428571428573,0,618,65,Navigation Menu,www.literaturereviewhq.com
3,264,272,0.15714285714285714,0.0661317772915147,372,60,Input field,www.literaturereviewhq.com
4,267,464,0.15892857142857142,0.11281303185023098,109,28,Button,www.literaturereviewhq.com
5,658,272,0.39166666666666666,0.0661317772915147,438,46,Text,www.literaturereviewhq.com
6,656,328,0.3904761904761905,0.07974714320447363,190,21,Text,www.literaturereviewhq.com
7,829,380,0.493452380952381,0.09238998298079261,581,107,Text,www.literaturereviewhq.com
8,657,376,0.39107142857142857,0.09141745684415269,157,159,Image,www.literaturereviewhq.com
9,655,614,0.3898809523809524,0.14928276197422805,651,53,Text,www.literaturereviewhq.com
10,655,667,0.3898809523809524,0.16216873328470702,188,27,Text,www.literaturereviewhq.com
11,828,714,0.4928571428571429,0.17359591539022612,586,118,Text,www.literaturereviewhq.com
12,262,981,0.15595238095238095,0.23851203501094093,374,567,List,www.literaturereviewhq.com
13,265,226,0.15773809523809523,0.054947726720155604,1149,17,Line,www.literaturereviewhq.com
14,266,427,0.15833333333333333,0.1038171650863117,24,23,Icon,www.literaturereviewhq.com
15,289,431,0.17202380952380952,0.10478969122295162,62,19,Text,www.literaturereviewhq.com
id,x_abs,y_abs,x_rel,y_rel,width,height,label,www.literaturereviewhq.com
0,1116,0,0.6642857142857143,0.0,336,36,Navigation Menu,www.messynessychic.com
1,495,261,0.29464285714285715,0.05902306648575305,500,58,Navigation Menu,www.messynessychic.com
2,1002,276,0.5964285714285714,0.06241519674355495,24,27,Icon,www.messynessychic.com
3,1035,278,0.6160714285714286,0.06286748077792854,27,25,Icon,www.messynessychic.com
4,687,966,0.4089285714285714,0.21845318860244234,434,291,Image,www.messynessychic.com
5,237,966,0.14107142857142854,0.21845318860244234,435,293,Image,www.messynessychic.com
6,257,1278,0.1529761904761905,0.28900949796472186,395,220,Text,www.messynessychic.com
7,705,1276,0.4196428571428572,0.2885572139303483,400,223,Text,www.messynessychic.com
8,234,335,0.1392857142857143,0.07575757575757576,1212,509,Image,www.messynessychic.com
9,609,518,0.3625,0.11714156490275893,473,132,Text,www.messynessychic.com
10,1138,3023,0.6773809523809524,0.6836273179556762,305,74,Input field,www.messynessychic.com
0,245,1,0.14583333333333334,4.970920117313715e-05,790,43,Navigation Menu,www.missmoss.co.za
1,1203,15,0.7160714285714286,0.0007456380175970572,18,20,Icon,www.missmoss.co.za
2,1326,13,0.7892857142857143,0.0006462196152507829,19,24,Icon,www.missmoss.co.za
3,1250,13,0.7440476190476191,0.0006462196152507829,19,21,Icon,www.missmoss.co.za
4,1397,14,0.8315476190476191,0.0006959288164239201,24,25,Icon,www.missmoss.co.za
5,554,84,0.3297619047619048,0.0041755728985435215,559,122,Text,www.missmoss.co.za
6,428,314,0.25476190476190474,0.015608689168365062,448,41,Text,www.missmoss.co.za
7,252,408,0.15,0.02028135407863996,799,797,Image,www.missmoss.co.za
8,293,1092,0.1744047619047619,0.054282447681065764,130,40,Text,www.missmoss.co.za
9,280,1237,0.16666666666666666,0.06149028185117065,734,90,Text,www.missmoss.co.za
10,280,1339,0.16666666666666666,0.06656062037083063,174,51,Button,www.missmoss.co.za
11,444,1515,0.2642857142857143,0.07530943977730277,415,38,Text,www.missmoss.co.za
12,498,1557,0.29642857142857143,0.07739722622657454,316,24,Text,www.missmoss.co.za
13,510,358,0.3035714285714285,0.017795894019983098,287,23,Text,www.missmoss.co.za
14,1128,2511,0.6714285714285714,0.12481980414574738,269,297,List,www.missmoss.co.za
0,1031,1083,0.6136904761904762,0.3430471967057333,35,38,Icon,www.myfriendshouse.co.uk
1,1064,1084,0.6333333333333333,0.3433639531200507,37,36,Icon,www.myfriendshouse.co.uk
2,1099,1084,0.6541666666666667,0.3433639531200507,37,36,Icon,www.myfriendshouse.co.uk
3,1134,1084,0.675,0.3433639531200507,40,36,Icon,www.myfriendshouse.co.uk
4,1030,1258,0.6130952380952381,0.3984795692112765,284,26,Input field,www.myfriendshouse.co.uk
5,1034,1297,0.6154761904761905,0.4108330693696548,92,40,Button,www.myfriendshouse.co.uk
6,1029,992,0.6125,0.31422236300285084,294,38,Input field,www.myfriendshouse.co.uk
7,359,697,0.21369047619047615,0.2207792207792208,159,34,Text,www.myfriendshouse.co.uk
8,681,1571,0.4053571428571429,0.4976243268926196,308,209,Image,www.myfriendshouse.co.uk
